payment_id,customer_id,staff_id,rental_id,amount,payment_date
10900,323,1,9997,9.99,2005-08-18 03:24:37
10901,190,1,1028,0.99,2005-08-02 16:25:37
10902,593,2,2558,1.99,2005-06-17 16:35:37
10903,558,1,13524,6.99,2005-09-19 05:44:37
10904,54,2,14164,4.99,2005-07-08 10:53:37
10905,440,1,12494,0.99,2005-06-04 15:00:37
10906,453,1,6101,9.99,2005-06-08 12:12:37
10907,501,1,9882,8.99,2005-06-17 05:06:37
10908,79,2,4873,7.99,2005-09-08 02:43:37
10909,268,1,9785,2.99,2005-06-21 23:45:37
10910,297,1,1582,1.99,2005-06-03 00:40:37
10911,585,1,10883,8.99,2005-08-22 23:45:37
10912,299,1,10224,1.99,2005-06-25 06:06:37
10913,166,1,4966,2.99,2005-07-22 17:48:37
10914,112,2,11838,8.99,2005-07-23 21:50:37
10915,530,2,11366,1.99,2005-06-09 21:39:37
10916,191,2,14310,1.99,2005-06-10 11:26:37
10917,548,2,830,9.99,2005-08-24 02:43:37
10918,543,2,14195,5.99,2005-07-01 08:17:37
10919,415,2,15247,2.99,2005-06-04 09:06:37
10920,449,2,754,1.99,2005-07-06 22:27:37
10921,509,1,1444,3.99,2005-06-30 19:46:37
10922,478,2,14645,7.99,2005-08-30 14:28:37
10923,437,2,8532,8.99,2005-08-01 20:07:37
10924,411,2,13992,0.99,2005-06-01 18:39:37
10925,27,1,13821,4.99,2005-06-18 17:33:37
10926,223,2,3719,0.99,2005-07-26 00:23:37
10927,153,1,8345,2.99,2005-08-29 02:31:37
10928,64,2,4729,7.99,2005-06-03 19:39:37
10929,286,1,4809,2.99,2005-05-28 14:15:37
10930,409,1,5357,5.99,2005-09-07 09:51:37
10931,18,1,13198,0.99,2005-09-05 04:55:37
10932,542,1,12593,2.99,2005-08-17 15:26:37
10933,294,2,9940,1.99,2005-09-14 09:23:37
10934,346,2,12155,4.99,2005-07-13 15:04:37
10935,591,1,10787,9.99,2005-08-20 02:34:37
10936,129,1,11541,2.99,2005-08-07 05:04:37
10937,519,2,15648,3.99,2005-09-19 06:41:37
10938,291,2,7569,9.99,2005-05-28 22:57:37
10939,221,1,9424,4.99,2005-08-05 08:25:37
10940,100,1,5509,9.99,2005-07-22 07:46:37
10941,57,2,14347,3.99,2005-06-13 19:12:37
10942,250,2,2283,4.99,2005-07-03 21:00:37
10943,283,1,15817,6.99,2005-06-19 02:20:37
10944,244,1,12780,0.99,2005-09-09 03:12:37
10945,241,2,5683,4.99,2005-09-18 09:53:37
10946,488,2,9921,8.99,2005-06-11 05:27:37
10947,170,1,15819,2.99,2005-07-21 21:11:37
10948,547,1,4715,2.99,2005-06-22 22:11:37
10949,461,1,4943,2.99,2005-08-14 11:30:37
10950,91,2,15498,3.99,2005-07-20 14:09:37
10951,374,1,13031,0.99,2005-09-09 08:37:37
10952,412,2,12017,4.99,2005-06-22 11:59:37
10953,165,1,3333,7.99,2005-07-24 03:32:37
10954,288,1,9510,4.99,2005-08-22 09:37:37
10955,394,1,14311,0.99,2005-06-30 11:47:37
10956,594,1,3380,3.99,2005-07-29 00:34:37
10957,172,2,14122,4.99,2005-05-26 00:22:37
10958,436,2,10549,9.99,2005-07-14 01:38:37
10959,35,1,9576,1.99,2005-09-19 10:31:37
10960,474,2,6225,9.99,2005-09-19 15:47:37
10961,347,2,5785,9.99,2005-06-11 10:41:37
10962,450,2,588,7.99,2005-07-13 18:25:37
10963,157,1,619,8.99,2005-07-15 15:25:37
10964,158,2,3230,5.99,2005-08-02 12:59:37
10965,421,1,8009,0.99,2005-07-04 01:38:37
10966,456,1,233,2.99,2005-08-12 09:48:37
10967,304,2,6860,5.99,2005-08-22 14:01:37
10968,373,1,586,5.99,2005-05-31 19:48:37
10969,230,1,6249,5.99,2005-09-13 03:32:37
10970,132,2,11094,0.99,2005-08-14 06:00:37
10971,562,1,10062,7.99,2005-06-18 03:15:37
10972,33,2,318,8.99,2005-09-18 10:34:37
10973,86,1,7831,2.99,2005-06-24 06:52:37
10974,83,2,11235,7.99,2005-06-24 17:47:37
10975,14,2,7426,0.99,2005-07-02 12:11:37
10976,195,1,12353,8.99,2005-08-21 00:49:37
10977,231,1,11770,9.99,2005-08-22 10:34:37
10978,45,1,13144,4.99,2005-09-16 14:17:37
10979,239,2,659,9.99,2005-07-08 22:31:37
10980,23,2,12271,6.99,2005-09-15 21:19:37
10981,32,2,6545,5.99,2005-06-26 13:15:37
10982,153,2,12416,5.99,2005-06-28 17:26:37
10983,320,2,10351,3.99,2005-09-12 09:25:37
10984,290,2,14742,3.99,2005-06-05 18:50:37
10985,487,2,5307,7.99,2005-08-02 17:31:37
10986,291,1,14609,6.99,2005-06-03 12:38:37
10987,576,1,6672,0.99,2005-06-25 13:00:37
10988,548,1,4130,0.99,2005-07-26 09:04:37
10989,593,1,2566,1.99,2005-08-23 20:56:37
10990,598,1,11813,7.99,2005-09-17 09:32:37
10991,140,2,11193,8.99,2005-09-04 06:01:37
10992,277,2,4362,8.99,2005-06-21 08:23:37
10993,509,1,12116,0.99,2005-07-08 21:59:37
10994,553,2,7965,3.99,2005-08-11 04:27:37
10995,494,2,5962,3.99,2005-06-12 22:10:37
10996,231,2,3263,6.99,2005-06-07 13:01:37
10997,591,2,5557,5.99,2005-08-01 00:38:37
10998,222,2,10351,5.99,2005-07-22 00:48:37
10999,590,1,8103,1.99,2005-06-04 01:08:37
11000,494,2,8382,0.99,2005-07-10 16:57:37
11001,308,2,6337,2.99,2005-07-13 11:26:37
11002,517,1,12721,0.99,2005-06-14 06:57:37
11003,419,2,11718,6.99,2005-09-11 19:54:37
11004,215,2,7650,0.99,2005-07-24 08:39:37
11005,592,2,7588,1.99,2005-07-04 04:21:37
11006,258,1,5127,0.99,2005-08-03 19:37:37
11007,31,2,1814,9.99,2005-08-23 15:37:37
11008,105,2,6086,4.99,2005-09-04 12:39:37
11009,512,2,3758,9.99,2005-06-04 06:22:37
11010,196,1,14528,8.99,2005-06-10 01:46:37
11011,286,1,9740,3.99,2005-09-22 17:48:37
11012,591,1,1638,7.99,2005-08-18 12:18:37
11013,20,1,11171,4.99,2005-08-09 04:04:37
11014,199,1,2566,5.99,2005-08-05 17:13:37
11015,235,1,1473,6.99,2005-08-04 08:11:37
11016,229,2,2526,8.99,2005-08-28 08:22:37
11017,333,1,2747,3.99,2005-08-22 12:47:37
11018,136,1,5695,5.99,2005-09-11 03:38:37
11019,195,1,13116,3.99,2005-05-29 01:05:37
11020,94,1,2007,1.99,2005-06-15 14:09:37
11021,193,2,10064,8.99,2005-09-06 05:16:37
11022,571,2,2137,8.99,2005-06-16 21:39:37
11023,598,2,1766,6.99,2005-06-14 00:33:37
11024,195,1,7278,7.99,2005-06-26 17:53:37
11025,73,1,4013,5.99,2005-09-17 03:24:37
11026,402,2,10736,0.99,2005-09-21 19:52:37
11027,275,2,8544,8.99,2005-06-12 21:39:37
11028,164,1,6963,0.99,2005-08-02 02:29:37
11029,120,1,1404,5.99,2005-07-16 21:19:37
11030,565,2,4972,2.99,2005-08-28 17:49:37
11031,6,1,10329,1.99,2005-06-17 04:21:37
11032,393,2,14497,1.99,2005-09-04 17:20:37
11033,19,2,8590,3.99,2005-05-31 08:58:37
11034,332,2,7317,5.99,2005-09-22 00:00:37
11035,480,1,9728,3.99,2005-06-15 06:45:37
11036,344,2,13496,3.99,2005-09-12 15:02:37
11037,152,1,7605,5.99,2005-06-11 11:24:37
11038,41,2,13773,7.99,2005-07-07 07:57:37
11039,515,1,10076,2.99,2005-06-11 20:21:37
11040,419,1,12027,6.99,2005-07-14 01:57:37
11041,16,2,116,1.99,2005-08-28 09:48:37
11042,239,2,15410,8.99,2005-08-01 02:14:37
11043,269,2,10046,8.99,2005-09-20 07:12:37
11044,361,1,2806,7.99,2005-08-28 04:03:37
11045,532,2,14610,7.99,2005-07-12 21:32:37
11046,49,2,9627,5.99,2005-09-14 14:57:37
11047,124,2,5661,5.99,2005-08-23 13:45:37
11048,330,1,13866,4.99,2005-08-27 04:55:37
11049,289,2,5940,0.99,2005-06-23 05:00:37
11050,155,1,1902,1.99,2005-06-13 03:52:37
11051,538,1,3872,0.99,2005-08-12 17:53:37
11052,327,2,2930,0.99,2005-08-01 18:50:37
11053,360,1,4696,6.99,2005-08-20 02:05:37
11054,12,1,9195,6.99,2005-07-14 10:26:37
11055,370,1,6848,5.99,2005-07-16 09:09:37
11056,59,2,6268,1.99,2005-07-23 12:26:37
11057,7,1,15522,6.99,2005-07-17 16:09:37
11058,3,2,8568,4.99,2005-06-04 06:22:37
11059,477,2,5732,2.99,2005-06-30 22:25:37
11060,353,2,7006,1.99,2005-07-15 04:00:37
11061,254,2,8117,2.99,2005-08-05 02:30:37
11062,26,2,292,9.99,2005-08-26 18:06:37
11063,245,2,2537,3.99,2005-06-08 05:48:37
11064,572,1,13935,1.99,2005-08-02 11:55:37
11065,259,2,8469,0.99,2005-07-23 15:04:37
11066,554,1,3448,4.99,2005-06-07 08:15:37
11067,38,1,4618,5.99,2005-06-13 18:40:37
11068,517,1,12711,3.99,2005-09-12 15:58:37
11069,521,2,591,0.99,2005-08-13 02:06:37
11070,45,1,15083,2.99,2005-06-10 11:59:37
11071,518,2,13875,0.99,2005-09-12 01:23:37
11072,416,2,10596,4.99,2005-08-16 17:04:37
11073,152,2,11462,5.99,2005-09-17 13:33:37
11074,235,1,7591,4.99,2005-06-28 15:29:37
11075,509,1,3826,0.99,2005-06-28 04:29:37
11076,201,2,4798,0.99,2005-08-13 00:40:37
11077,34,1,9493,9.99,2005-07-05 12:19:37
11078,453,1,11361,1.99,2005-09-13 21:58:37
11079,459,1,8993,6.99,2005-07-13 09:20:37
11080,140,1,6444,4.99,2005-07-31 01:25:37
11081,485,1,9229,2.99,2005-07-29 08:50:37
11082,481,2,7788,9.99,2005-06-06 14:35:37
11083,74,2,13343,3.99,2005-06-27 00:04:37
11084,321,2,6130,2.99,2005-08-14 19:19:37
11085,572,1,8809,7.99,2005-07-21 09:26:37
11086,486,1,14318,3.99,2005-07-30 15:27:37
11087,306,1,10938,3.99,2005-08-23 05:36:37
11088,535,2,916,2.99,2005-05-30 19:46:37
11089,406,1,690,8.99,2005-07-31 00:20:37
11090,415,2,2346,6.99,2005-06-25 14:48:37
11091,239,2,15543,7.99,2005-07-11 01:31:37
11092,398,2,15260,9.99,2005-08-03 04:33:37
11093,372,1,8202,4.99,2005-08-01 03:38:37
11094,563,2,8430,9.99,2005-08-09 14:19:37
11095,84,2,10741,4.99,2005-08-07 06:59:37
11096,378,1,9083,6.99,2005-08-22 16:30:37
11097,296,1,14920,9.99,2005-08-30 05:34:37
11098,267,2,3328,6.99,2005-07-21 15:57:37
11099,54,1,11568,7.99,2005-07-23 16:01:37
11100,99,1,7260,9.99,2005-09-13 01:29:37
11101,242,2,12225,8.99,2005-07-15 13:56:37
11102,454,2,335,8.99,2005-07-05 05:11:37
11103,540,1,12521,1.99,2005-08-08 12:02:37
11104,387,2,14561,2.99,2005-05-29 22:49:37
11105,486,1,37,8.99,2005-06-20 12:32:37
11106,414,1,14128,0.99,2005-06-01 11:49:37
11107,508,2,14810,1.99,2005-07-20 06:45:37
11108,491,2,13507,2.99,2005-07-28 22:15:37
11109,60,2,9140,3.99,2005-08-09 14:26:37
11110,71,1,15194,1.99,2005-08-14 02:42:37
11111,10,2,1376,5.99,2005-05-28 17:17:37
11112,87,2,1467,5.99,2005-08-12 13:29:37
11113,483,1,9511,6.99,2005-08-09 18:05:37
11114,355,1,10547,4.99,2005-09-09 21:13:37
11115,409,2,671,7.99,2005-06-15 13:18:37
11116,463,2,11690,5.99,2005-06-23 11:27:37
11117,522,1,12963,9.99,2005-06-01 09:48:37
11118,515,1,6950,0.99,2005-07-09 01:55:37
11119,353,1,2190,1.99,2005-09-01 12:57:37
11120,6,1,12606,4.99,2005-05-26 15:31:37
11121,243,2,2830,3.99,2005-07-03 03:13:37
11122,499,2,7288,8.99,2005-07-15 22:19:37
11123,373,2,12246,8.99,2005-07-16 20:40:37
11124,197,2,5996,4.99,2005-09-10 23:21:37
11125,257,1,7875,0.99,2005-08-26 17:57:37
11126,294,1,10216,0.99,2005-09-22 04:15:37
11127,347,2,4746,3.99,2005-08-12 02:53:37
11128,265,1,10854,5.99,2005-08-31 07:34:37
11129,163,2,15700,4.99,2005-06-12 07:54:37
11130,496,2,12722,6.99,2005-06-10 19:37:37
11131,211,1,12109,4.99,2005-08-14 22:14:37
11132,546,1,330,2.99,2005-09-05 23:29:37
11133,599,2,7495,9.99,2005-07-15 20:43:37
11134,272,2,10012,8.99,2005-09-04 20:15:37
11135,431,2,11814,5.99,2005-06-26 17:35:37
11136,537,2,2090,1.99,2005-07-15 18:51:37
11137,435,2,2934,2.99,2005-07-10 21:19:37
11138,90,1,11227,7.99,2005-09-23 09:23:37
11139,281,1,9702,8.99,2005-06-04 10:41:37
11140,345,1,11730,5.99,2005-06-21 08:36:37
11141,535,1,13202,0.99,2005-05-31 08:13:37
11142,420,1,8841,4.99,2005-09-16 10:04:37
11143,107,1,12913,2.99,2005-07-05 15:55:37
11144,474,2,4937,3.99,2005-07-04 15:38:37
11145,404,1,11394,1.99,2005-07-27 04:45:37
11146,593,2,11254,9.99,2005-05-31 16:16:37
11147,414,1,5922,1.99,2005-06-03 01:53:37
11148,149,2,4867,8.99,2005-08-19 03:36:37
11149,487,2,10556,7.99,2005-08-16 00:31:37
11150,593,2,4734,4.99,2005-06-18 18:41:37
11151,96,1,5376,2.99,2005-05-28 02:36:37
11152,283,2,3376,2.99,2005-07-31 05:55:37
11153,315,1,4592,8.99,2005-05-30 14:40:37
11154,217,1,3605,3.99,2005-08-05 05:12:37
11155,128,1,11548,8.99,2005-07-01 16:35:37
11156,493,2,9541,6.99,2005-05-27 11:50:37
11157,346,1,7375,1.99,2005-09-03 01:57:37
11158,261,1,9763,1.99,2005-06-13 12:17:37
11159,36,1,14625,4.99,2005-09-13 20:45:37
11160,518,1,6217,2.99,2005-07-29 20:12:37
11161,263,2,2007,0.99,2005-06-13 08:17:37
11162,357,2,3803,7.99,2005-06-11 17:16:37
11163,40,1,11508,1.99,2005-06-18 18:15:37
11164,514,2,4033,0.99,2005-08-05 13:12:37
11165,574,1,14342,2.99,2005-06-26 06:29:37
11166,191,1,1987,0.99,2005-06-14 11:57:37
11167,207,2,10789,7.99,2005-06-13 23:17:37
11168,228,2,1469,3.99,2005-05-31 10:04:37
11169,6,2,14935,5.99,2005-08-24 13:08:37
11170,416,1,7629,8.99,2005-07-22 06:14:37
11171,377,2,2354,0.99,2005-06-27 19:00:37
11172,6,2,5188,4.99,2005-08-06 09:04:37
11173,241,2,15123,2.99,2005-09-01 20:48:37
11174,366,1,7177,4.99,2005-09-16 07:09:37
11175,199,1,14379,6.99,2005-08-17 13:15:37
11176,46,2,5083,7.99,2005-08-10 13:29:37
11177,177,2,1954,1.99,2005-06-13 12:47:37
11178,324,2,10693,6.99,2005-07-08 21:31:37
11179,240,2,9810,3.99,2005-07-22 08:10:37
11180,229,1,11947,9.99,2005-09-07 06:49:37
11181,514,2,7094,1.99,2005-07-05 18:48:37
11182,351,1,4124,7.99,2005-08-25 20:17:37
11183,398,1,577,3.99,2005-08-08 05:10:37
11184,147,2,6954,1.99,2005-06-19 19:24:37
11185,109,1,4096,2.99,2005-06-23 11:10:37
11186,544,1,7584,0.99,2005-06-10 04:18:37
11187,224,1,8972,7.99,2005-07-25 09:13:37
11188,119,2,9200,2.99,2005-06-06 03:06:37
11189,552,1,234,1.99,2005-09-21 20:54:37
11190,569,1,7687,5.99,2005-07-11 14:15:37
11191,4,2,4944,4.99,2005-05-29 08:22:37
11192,211,2,7306,7.99,2005-07-16 16:28:37
11193,401,2,813,1.99,2005-07-02 13:29:37
11194,130,1,14152,1.99,2005-06-30 20:55:37
11195,212,1,2944,1.99,2005-08-28 10:41:37
11196,88,1,12303,0.99,2005-08-29 05:04:37
11197,81,2,6890,5.99,2005-06-19 21:46:37
11198,192,1,6166,0.99,2005-05-30 06:17:37
11199,63,1,5424,7.99,2005-07-18 22:29:37
11200,476,1,9745,6.99,2005-06-23 06:01:37
11201,250,1,1298,5.99,2005-07-04 21:34:37
11202,539,1,9536,0.99,2005-09-21 14:31:37
11203,391,2,365,7.99,2005-06-17 20:32:37
11204,503,1,5356,3.99,2005-06-30 00:50:37
11205,173,2,14319,9.99,2005-08-10 06:24:37
11206,87,1,8839,7.99,2005-07-07 04:42:37
11207,584,2,10169,4.99,2005-07-01 10:38:37
11208,284,2,14671,0.99,2005-07-11 23:04:37
11209,513,2,3076,0.99,2005-09-05 05:06:37
11210,378,2,1959,3.99,2005-07-11 15:00:37
11211,298,1,600,8.99,2005-08-17 08:21:37
11212,411,2,14027,9.99,2005-08-06 16:18:37
11213,143,2,14911,2.99,2005-06-27 18:47:37
11214,334,1,10743,5.99,2005-09-20 01:50:37
11215,26,2,1692,9.99,2005-09-04 03:28:37
11216,68,2,3299,6.99,2005-08-12 04:40:37
11217,29,1,669,2.99,2005-07-30 06:53:37
11218,434,1,1845,1.99,2005-08-30 17:26:37
11219,68,1,5305,7.99,2005-06-23 00:08:37
11220,113,2,1333,7.99,2005-08-01 07:37:37
11221,61,2,8782,6.99,2005-08-07 14:00:37
11222,26,2,4281,4.99,2005-08-30 09:49:37
11223,192,2,12773,0.99,2005-07-14 11:30:37
11224,306,2,15545,4.99,2005-06-17 00:21:37
11225,329,2,7552,9.99,2005-09-18 18:07:37
11226,281,2,7867,1.99,2005-06-05 21:34:37
11227,444,1,4842,4.99,2005-08-02 19:22:37
11228,467,1,11830,1.99,2005-08-29 14:05:37
11229,509,2,3454,4.99,2005-08-05 02:59:37
11230,401,2,7106,8.99,2005-08-16 04:21:37
11231,254,1,13517,3.99,2005-08-07 10:16:37
11232,486,2,15534,6.99,2005-06-19 11:16:37
11233,403,2,13443,1.99,2005-06-11 12:07:37
11234,593,1,12275,5.99,2005-08-28 00:34:37
11235,161,2,9670,8.99,2005-08-09 11:51:37
11236,588,2,13210,1.99,2005-06-18 06:32:37
11237,546,1,12977,3.99,2005-08-13 05:29:37
11238,38,2,10915,5.99,2005-08-13 16:56:37
11239,19,1,13070,8.99,2005-07-07 04:02:37
11240,485,1,11611,5.99,2005-09-19 21:11:37
11241,503,1,15480,9.99,2005-06-20 00:34:37
11242,17,2,1852,1.99,2005-09-05 12:42:37
11243,153,2,5711,9.99,2005-08-29 10:27:37
11244,490,1,5885,8.99,2005-06-08 22:36:37
11245,529,1,13124,6.99,2005-07-01 18:43:37
11246,354,2,9416,4.99,2005-08-11 19:30:37
11247,73,2,11353,4.99,2005-08-08 20:03:37
11248,266,1,9734,1.99,2005-07-24 04:31:37
11249,4,2,1708,0.99,2005-06-05 10:38:37
11250,522,1,6887,5.99,2005-08-26 11:09:37
11251,125,2,8187,1.99,2005-08-02 10:11:37
11252,186,2,5549,4.99,2005-06-13 00:56:37
11253,430,1,8161,8.99,2005-08-01 16:05:37
11254,71,1,5939,5.99,2005-07-11 07:45:37
11255,241,1,15262,8.99,2005-07-08 08:44:37
11256,359,1,641,9.99,2005-08-28 19:11:37
11257,563,2,9424,9.99,2005-07-16 03:39:37
11258,52,2,11718,1.99,2005-08-27 12:35:37
11259,173,1,9338,1.99,2005-06-05 22:24:37
11260,229,1,10236,7.99,2005-08-12 15:37:37
11261,69,1,14262,7.99,2005-09-09 08:40:37
11262,432,2,10070,9.99,2005-06-11 13:48:37
11263,215,1,10612,5.99,2005-08-31 14:48:37
11264,573,1,11912,7.99,2005-09-09 06:03:37
11265,220,2,2141,7.99,2005-07-25 12:28:37
11266,271,2,6793,8.99,2005-06-18 09:04:37
11267,215,2,3667,9.99,2005-07-07 01:31:37
11268,105,2,3508,8.99,2005-06-01 06:39:37
11269,7,1,1199,9.99,2005-06-07 01:51:37
11270,500,1,3023,6.99,2005-06-01 20:24:37
11271,228,1,10918,6.99,2005-06-23 05:05:37
11272,302,2,12148,5.99,2005-06-17 23:41:37
11273,583,2,14785,4.99,2005-06-22 06:56:37
11274,417,1,14440,0.99,2005-06-29 17:01:37
11275,276,1,4822,2.99,2005-06-23 14:17:37
11276,443,2,3602,8.99,2005-06-03 01:00:37
11277,379,1,7543,9.99,2005-06-04 15:21:37
11278,348,1,3107,8.99,2005-07-28 23:11:37
11279,533,2,8515,9.99,2005-07-27 12:32:37
11280,284,1,3875,9.99,2005-07-14 20:44:37
11281,226,2,10077,1.99,2005-06-25 09:33:37
11282,19,1,3013,2.99,2005-06-01 03:22:37
11283,464,1,7255,7.99,2005-08-11 14:20:37
11284,454,2,14069,5.99,2005-07-22 22:39:37
11285,516,1,15310,6.99,2005-08-26 02:42:37
11286,342,2,10860,2.99,2005-07-29 02:21:37
11287,211,1,11852,4.99,2005-07-13 15:12:37
11288,210,2,3737,7.99,2005-06-28 21:07:37
11289,2,2,9914,7.99,2005-07-21 08:40:37
11290,121,1,8630,2.99,2005-05-30 03:42:37
11291,325,2,7015,1.99,2005-07-23 10:54:37
11292,211,1,1089,0.99,2005-06-30 22:00:37
11293,264,2,14483,4.99,2005-06-24 02:03:37
11294,488,1,8197,0.99,2005-08-20 03:38:37
11295,66,1,2935,3.99,2005-07-22 23:18:37
11296,9,2,10316,8.99,2005-07-11 17:09:37
11297,368,2,11137,1.99,2005-07-18 03:15:37
11298,307,2,13083,7.99,2005-06-06 03:13:37
11299,430,2,984,7.99,2005-06-30 17:44:37
11300,562,2,11235,8.99,2005-09-19 03:55:37
11301,555,1,10810,8.99,2005-07-10 08:42:37
11302,305,2,14317,2.99,2005-05-28 21:05:37
11303,339,1,9253,3.99,2005-09-06 12:47:37
11304,521,2,507,0.99,2005-09-17 21:10:37
11305,399,2,5638,4.99,2005-09-17 20:05:37
11306,225,1,15256,7.99,2005-08-20 23:42:37
11307,66,1,7974,2.99,2005-09-08 02:52:37
11308,310,1,6841,0.99,2005-08-08 14:33:37
11309,407,2,12101,4.99,2005-07-25 00:20:37
11310,493,2,12629,0.99,2005-05-31 11:41:37
11311,136,2,10734,1.99,2005-07-31 14:15:37
11312,248,2,13124,0.99,2005-08-25 18:38:37
11313,522,2,6184,3.99,2005-06-20 00:11:37
11314,300,1,4869,2.99,2005-09-22 19:47:37
11315,377,2,3235,8.99,2005-08-09 15:47:37
11316,299,2,15431,0.99,2005-05-29 18:45:37
11317,65,2,5363,7.99,2005-06-21 04:27:37
11318,369,1,11822,8.99,2005-07-22 23:13:37
11319,258,1,14735,5.99,2005-08-20 23:17:37
11320,495,2,4253,1.99,2005-06-09 07:52:37
11321,101,1,4341,1.99,2005-06-22 21:53:37
11322,156,2,7766,7.99,2005-08-13 19:30:37
11323,185,1,15667,1.99,2005-08-17 00:34:37
11324,235,1,8164,3.99,2005-09-01 22:46:37
11325,192,1,9655,0.99,2005-09-04 00:56:37
11326,586,1,10770,2.99,2005-06-01 19:40:37
11327,238,1,12484,0.99,2005-06-11 06:00:37
11328,91,1,15748,4.99,2005-06-29 19:16:37
11329,228,2,13806,4.99,2005-09-17 14:26:37
11330,540,2,10890,8.99,2005-08-25 00:49:37
11331,599,1,14518,6.99,2005-06-22 09:29:37
11332,365,2,4037,6.99,2005-08-19 05:40:37
11333,468,2,10684,5.99,2005-06-28 04:05:37
11334,423,2,13450,1.99,2005-06-21 16:59:37
11335,331,1,3716,3.99,2005-06-19 15:39:37
11336,590,1,12920,0.99,2005-07-13 06:16:37
11337,19,2,11612,2.99,2005-07-06 05:37:37
11338,157,1,4471,4.99,2005-09-10 04:47:37
11339,297,1,8321,0.99,2005-08-14 22:33:37
11340,379,1,4838,4.99,2005-08-03 12:17:37
11341,326,2,7842,8.99,2005-09-10 07:10:37
11342,121,1,13906,8.99,2005-07-19 20:47:37
11343,52,2,14526,3.99,2005-07-19 07:59:37
11344,7,1,882,7.99,2005-06-28 04:53:37
11345,353,1,11926,7.99,2005-08-24 19:13:37
11346,92,2,9738,9.99,2005-09-12 01:47:37
11347,571,2,1966,2.99,2005-06-09 06:02:37
11348,41,1,2926,1.99,2005-06-12 19:02:37
11349,344,1,2232,6.99,2005-06-07 18:06:37
11350,415,1,1928,6.99,2005-06-01 01:26:37
11351,98,1,5100,5.99,2005-06-22 15:33:37
11352,381,2,8301,1.99,2005-09-17 08:01:37
11353,16,2,10211,6.99,2005-05-26 16:04:37
11354,214,1,6230,7.99,2005-07-06 03:45:37
11355,317,1,8276,0.99,2005-06-18 02:24:37
11356,59,2,9286,9.99,2005-06-07 23:26:37
11357,301,2,7264,1.99,2005-07-14 14:09:37
11358,337,1,1589,0.99,2005-07-10 20:18:37
11359,498,2,12074,8.99,2005-07-27 06:36:37
11360,558,1,1450,7.99,2005-06-24 02:25:37
11361,418,1,10958,9.99,2005-08-19 03:21:37
11362,507,2,10139,9.99,2005-08-05 02:27:37
11363,311,1,440,8.99,2005-06-24 13:46:37
11364,561,2,402,5.99,2005-08-15 07:04:37
11365,372,1,6566,1.99,2005-07-22 05:21:37
11366,256,1,2226,6.99,2005-08-20 10:29:37
11367,596,1,15495,9.99,2005-06-18 14:54:37
11368,351,1,15183,9.99,2005-07-28 03:15:37
11369,139,2,4921,0.99,2005-08-30 17:43:37
11370,344,1,12056,1.99,2005-09-05 13:35:37
11371,1,2,2087,5.99,2005-06-11 18:26:37
11372,423,1,10699,4.99,2005-08-16 14:32:37
11373,180,1,2981,9.99,2005-06-03 13:41:37
11374,455,2,10346,9.99,2005-08-14 05:55:37
11375,538,1,13048,3.99,2005-05-29 19:05:37
11376,105,2,7258,3.99,2005-07-10 07:01:37
11377,359,2,8997,1.99,2005-06-08 15:46:37
11378,456,2,2613,7.99,2005-09-23 08:44:37
11379,34,1,10044,4.99,2005-07-28 00:18:37
11380,507,2,1964,6.99,2005-09-03 21:37:37
11381,388,2,9243,6.99,2005-06-29 03:39:37
11382,116,1,12809,5.99,2005-08-01 14:38:37
11383,389,2,9156,0.99,2005-07-14 19:37:37
11384,199,2,14444,8.99,2005-07-01 05:15:37
11385,471,1,7384,2.99,2005-08-22 14:36:37
11386,499,2,1290,7.99,2005-06-21 14:21:37
11387,241,2,14939,9.99,2005-07-10 03:41:37
11388,122,2,9752,4.99,2005-06-07 11:48:37
11389,544,2,13548,9.99,2005-09-17 20:54:37
11390,387,1,4201,8.99,2005-09-22 12:18:37
11391,39,1,5358,1.99,2005-06-25 18:25:37
11392,599,2,14405,9.99,2005-05-31 01:04:37
11393,532,2,13852,6.99,2005-06-12 07:25:37
11394,546,1,11668,2.99,2005-08-15 23:15:37
11395,294,2,2032,3.99,2005-08-11 20:38:37
11396,37,1,3656,8.99,2005-08-24 21:24:37
11397,424,2,904,9.99,2005-09-05 07:15:37
11398,291,1,3238,8.99,2005-06-22 08:39:37
11399,153,2,14657,5.99,2005-08-29 16:00:37
11400,180,2,8878,4.99,2005-06-15 22:19:37
11401,347,2,12428,3.99,2005-07-13 11:42:37
11402,174,2,6033,8.99,2005-08-10 10:30:37
11403,163,2,8288,4.99,2005-07-24 11:18:37
11404,400,1,4391,9.99,2005-06-19 20:54:37
11405,106,2,8003,6.99,2005-07-10 10:24:37
11406,458,1,7553,8.99,2005-09-08 10:27:37
11407,561,2,12026,1.99,2005-06-15 23:31:37
11408,507,1,15822,6.99,2005-07-19 12:24:37
11409,193,2,6863,2.99,2005-08-08 06:36:37
11410,101,2,2566,2.99,2005-06-01 14:00:37
11411,299,1,9656,6.99,2005-05-30 08:13:37
11412,466,2,12830,0.99,2005-09-10 20:49:37
11413,280,2,15738,9.99,2005-09-13 10:56:37
11414,555,1,9873,2.99,2005-06-13 08:16:37
11415,396,2,14496,1.99,2005-07-13 23:50:37
11416,594,1,1206,4.99,2005-06-15 16:02:37
11417,586,2,2684,7.99,2005-07-15 06:12:37
